sales_id,order_id,date_key,product_id,region_id,quantity,unit_price,revenue,discount_pct,customer_segment,sales_channel
6430,ORD-106430,20230301,3,2,1,180.0,162.0,0.1,Corporate,Online
6431,ORD-106431,20231026,1,1,1,1100.0,935.0,0.15,Consumer,In-Store
6432,ORD-106432,20230914,8,1,1,25.0,21.0,0.0,Consumer,Online
6433,ORD-106433,20230127,2,4,2,79.0,150.1,0.05,Corporate,Online
6434,ORD-106434,20230131,5,3,1,95.0,95.0,0.0,Home Office,In-Store
6435,ORD-106435,20230505,9,1,3,220.0,594.0,0.1,Consumer,Online
6436,ORD-106436,20230616,2,4,1,79.0,79.0,0.0,Consumer,In-Store
6437,ORD-106437,20230428,9,3,1,220.0,198.0,0.1,Home Office,In-Store
6438,ORD-106438,20230329,15,1,5,55.0,261.25,0.05,Consumer,In-Store
6439,ORD-106439,20231008,14,1,4,120.0,480.0,0.0,Corporate,Online
6440,ORD-106440,20230124,12,3,2,38.0,76.0,0.0,Corporate,In-Store
6441,ORD-106441,20230805,11,3,2,18.0,30.24,0.0,Corporate,In-Store
6442,ORD-106442,20230128,11,2,1,18.0,16.2,0.1,Home Office,Online
6443,ORD-106443,20230315,6,2,1,130.0,117.0,0.1,Home Office,Online
6444,ORD-106444,20230524,3,3,4,180.0,720.0,0.0,Consumer,In-Store
6445,ORD-106445,20230515,11,2,3,18.0,54.0,0.0,Home Office,Online
6446,ORD-106446,20230107,10,1,1,65.0,58.5,0.1,Consumer,Online
6447,ORD-106447,20230410,1,4,1,1100.0,1100.0,0.0,Home Office,In-Store
6448,ORD-106448,20230623,11,1,4,18.0,72.0,0.0,Corporate,Online
6449,ORD-106449,20231212,6,3,2,130.0,275.6,0.0,Consumer,Online
6450,ORD-106450,20230528,10,2,1,65.0,58.5,0.1,Consumer,In-Store
6451,ORD-106451,20230320,11,2,2,18.0,34.2,0.05,Corporate,In-Store
6452,ORD-106452,20230119,8,2,6,25.0,150.0,0.0,Consumer,In-Store
6453,ORD-106453,20230613,9,4,3,220.0,594.0,0.1,Home Office,Online
6454,ORD-106454,20230110,5,1,4,95.0,380.0,0.0,Corporate,In-Store
6455,ORD-106455,20230508,10,1,3,65.0,195.0,0.0,Home Office,Online
6456,ORD-106456,20230307,4,2,3,350.0,1050.0,0.0,Consumer,In-Store
6457,ORD-106457,20230120,9,3,1,220.0,209.0,0.05,Corporate,Online
6458,ORD-106458,20231028,5,1,2,95.0,180.5,0.05,Home Office,Online
6459,ORD-106459,20230125,14,1,2,120.0,240.0,0.0,Consumer,Online
6460,ORD-106460,20230224,11,2,3,18.0,54.0,0.0,Home Office,Online
6461,ORD-106461,20230208,11,3,5,18.0,90.0,0.0,Consumer,In-Store
6462,ORD-106462,20231001,8,4,3,25.0,75.0,0.0,Consumer,Online
6463,ORD-106463,20230409,15,2,1,55.0,55.0,0.0,Consumer,In-Store
6464,ORD-106464,20230403,8,4,2,25.0,50.0,0.0,Consumer,Online
6465,ORD-106465,20230323,8,2,5,25.0,112.5,0.1,Home Office,In-Store
6466,ORD-106466,20230621,7,1,5,85.0,425.0,0.0,Corporate,In-Store
6467,ORD-106467,20230620,4,1,1,350.0,315.0,0.1,Corporate,Online
6468,ORD-106468,20230914,8,4,1,25.0,21.0,0.0,Corporate,In-Store
6469,ORD-106469,20230806,15,4,3,55.0,138.6,0.0,Corporate,In-Store
6470,ORD-106470,20230808,11,2,2,18.0,28.73,0.05,Consumer,Online
6471,ORD-106471,20231008,9,3,3,220.0,660.0,0.0,Corporate,In-Store
6472,ORD-106472,20231122,7,3,1,85.0,90.1,0.0,Home Office,Online
6473,ORD-106473,20230522,2,2,6,79.0,474.0,0.0,Home Office,In-Store
6474,ORD-106474,20230401,8,3,1,25.0,22.5,0.1,Consumer,In-Store
6475,ORD-106475,20230703,6,4,1,130.0,109.2,0.0,Corporate,Online
6476,ORD-106476,20230713,5,2,4,95.0,319.2,0.0,Corporate,In-Store
6477,ORD-106477,20231009,9,1,4,220.0,836.0,0.05,Corporate,In-Store
6478,ORD-106478,20230322,8,1,3,25.0,75.0,0.0,Consumer,Online
6479,ORD-106479,20231114,3,3,6,180.0,1030.32,0.1,Corporate,In-Store
6480,ORD-106480,20230223,9,3,6,220.0,1320.0,0.0,Corporate,Online
6481,ORD-106481,20230508,7,4,1,85.0,85.0,0.0,Home Office,In-Store
6482,ORD-106482,20230323,9,1,2,220.0,440.0,0.0,Corporate,In-Store
6483,ORD-106483,20230721,8,4,1,25.0,21.0,0.0,Corporate,Online
6484,ORD-106484,20230623,2,3,3,79.0,237.0,0.0,Home Office,In-Store
6485,ORD-106485,20230307,4,3,2,350.0,700.0,0.0,Home Office,In-Store
6486,ORD-106486,20230508,7,2,6,85.0,459.0,0.1,Consumer,In-Store
6487,ORD-106487,20230905,10,4,3,65.0,147.42,0.1,Corporate,Online
6488,ORD-106488,20230623,1,2,3,1100.0,3135.0,0.05,Consumer,In-Store
6489,ORD-106489,20231127,2,2,1,79.0,83.74,0.0,Corporate,Online
6490,ORD-106490,20231117,6,3,4,130.0,523.64,0.05,Consumer,In-Store
6491,ORD-106491,20230519,11,4,2,18.0,36.0,0.0,Home Office,In-Store
6492,ORD-106492,20230730,1,4,1,1100.0,877.8,0.05,Home Office,In-Store
6493,ORD-106493,20230507,6,4,2,130.0,234.0,0.1,Consumer,In-Store
6494,ORD-106494,20230221,5,2,2,95.0,161.5,0.15,Home Office,Online
6495,ORD-106495,20230601,8,4,4,25.0,90.0,0.1,Home Office,Online
6496,ORD-106496,20231112,7,2,1,85.0,76.59,0.15,Home Office,Online
6497,ORD-106497,20230801,14,3,1,120.0,100.8,0.0,Consumer,Online
6498,ORD-106498,20230221,15,1,4,55.0,220.0,0.0,Home Office,Online
6499,ORD-106499,20231222,7,4,1,85.0,90.1,0.0,Consumer,Online
6500,ORD-106500,20230112,14,3,3,120.0,342.0,0.05,Consumer,In-Store
6501,ORD-106501,20230308,1,1,2,1100.0,2200.0,0.0,Corporate,Online
6502,ORD-106502,20230109,7,4,1,85.0,80.75,0.05,Home Office,In-Store
6503,ORD-106503,20230929,1,1,2,1100.0,1663.2,0.1,Home Office,Online
6504,ORD-106504,20231013,2,3,3,79.0,237.0,0.0,Home Office,In-Store
6505,ORD-106505,20231021,8,4,2,25.0,50.0,0.0,Consumer,Online
6506,ORD-106506,20230527,9,3,1,220.0,220.0,0.0,Consumer,In-Store
6507,ORD-106507,20230815,2,1,1,79.0,66.36,0.0,Corporate,In-Store
6508,ORD-106508,20230315,6,4,3,130.0,351.0,0.1,Home Office,Online
6509,ORD-106509,20230710,8,1,2,25.0,37.8,0.1,Corporate,In-Store
6510,ORD-106510,20230407,3,1,1,180.0,180.0,0.0,Home Office,Online
6511,ORD-106511,20230824,5,1,1,95.0,75.81,0.05,Home Office,In-Store
6512,ORD-106512,20230106,6,3,2,130.0,260.0,0.0,Home Office,In-Store
6513,ORD-106513,20230903,4,3,1,350.0,294.0,0.0,Home Office,Online
6514,ORD-106514,20230403,8,1,1,25.0,25.0,0.0,Home Office,In-Store
6515,ORD-106515,20230530,1,2,6,1100.0,6600.0,0.0,Consumer,In-Store
6516,ORD-106516,20230801,7,3,3,85.0,192.78,0.1,Corporate,Online
6517,ORD-106517,20230422,12,4,5,38.0,190.0,0.0,Home Office,Online
6518,ORD-106518,20230117,9,4,3,220.0,561.0,0.15,Corporate,Online
6519,ORD-106519,20230328,2,2,6,79.0,474.0,0.0,Home Office,Online
6520,ORD-106520,20230228,10,1,3,65.0,175.5,0.1,Home Office,Online
6521,ORD-106521,20231018,6,1,1,130.0,117.0,0.1,Home Office,Online
6522,ORD-106522,20230211,10,1,1,65.0,58.5,0.1,Consumer,In-Store
6523,ORD-106523,20230520,11,1,1,18.0,16.2,0.1,Home Office,In-Store
6524,ORD-106524,20230907,8,4,2,25.0,39.9,0.05,Home Office,In-Store
6525,ORD-106525,20231001,8,4,2,25.0,50.0,0.0,Corporate,Online
6526,ORD-106526,20231016,5,4,2,95.0,190.0,0.0,Home Office,In-Store
6527,ORD-106527,20230215,8,1,1,25.0,25.0,0.0,Consumer,In-Store
6528,ORD-106528,20230910,9,3,4,220.0,665.28,0.1,Consumer,Online
6529,ORD-106529,20230503,7,3,1,85.0,85.0,0.0,Consumer,In-Store
6530,ORD-106530,20230119,2,2,1,79.0,79.0,0.0,Home Office,Online
6531,ORD-106531,20230113,9,2,2,220.0,440.0,0.0,Corporate,Online
6532,ORD-106532,20230120,2,1,1,79.0,79.0,0.0,Home Office,In-Store
6533,ORD-106533,20230813,9,4,1,220.0,184.8,0.0,Home Office,Online
6534,ORD-106534,20230220,11,1,1,18.0,18.0,0.0,Consumer,Online
6535,ORD-106535,20230530,9,3,3,220.0,660.0,0.0,Consumer,In-Store
6536,ORD-106536,20230930,7,1,3,85.0,192.78,0.1,Corporate,In-Store
6537,ORD-106537,20231011,5,1,1,95.0,95.0,0.0,Consumer,Online
6538,ORD-106538,20230418,5,3,6,95.0,570.0,0.0,Consumer,In-Store
6539,ORD-106539,20230201,3,1,1,180.0,180.0,0.0,Home Office,Online
6540,ORD-106540,20230930,11,1,6,18.0,90.72,0.0,Home Office,Online
6541,ORD-106541,20230413,8,2,3,25.0,75.0,0.0,Consumer,Online
6542,ORD-106542,20230615,5,1,5,95.0,475.0,0.0,Consumer,Online
6543,ORD-106543,20230911,7,2,1,85.0,71.4,0.0,Consumer,Online
6544,ORD-106544,20231026,3,3,2,180.0,324.0,0.1,Consumer,Online
6545,ORD-106545,20230622,10,1,2,65.0,123.5,0.05,Consumer,Online
6546,ORD-106546,20230924,9,3,3,220.0,554.4,0.0,Home Office,Online
6547,ORD-106547,20230529,10,1,2,65.0,130.0,0.0,Consumer,In-Store
6548,ORD-106548,20231120,11,2,3,18.0,51.52,0.1,Consumer,In-Store
6549,ORD-106549,20231223,13,3,1,45.0,42.93,0.1,Home Office,Online
6550,ORD-106550,20230812,9,3,5,220.0,924.0,0.0,Home Office,In-Store
6551,ORD-106551,20230909,3,3,3,180.0,453.6,0.0,Corporate,Online
6552,ORD-106552,20231106,9,2,3,220.0,629.64,0.1,Home Office,Online
6553,ORD-106553,20230116,3,3,4,180.0,720.0,0.0,Corporate,Online
6554,ORD-106554,20231204,5,1,4,95.0,402.8,0.0,Home Office,In-Store
6555,ORD-106555,20230328,6,2,2,130.0,247.0,0.05,Consumer,Online
6556,ORD-106556,20230628,11,2,3,18.0,51.3,0.05,Consumer,Online
6557,ORD-106557,20231230,5,1,5,95.0,478.33,0.05,Corporate,Online
6558,ORD-106558,20230619,9,1,4,220.0,836.0,0.05,Home Office,In-Store
6559,ORD-106559,20231205,11,4,5,18.0,85.86,0.1,Consumer,In-Store
6560,ORD-106560,20231008,1,4,1,1100.0,990.0,0.1,Corporate,In-Store
6561,ORD-106561,20230306,5,3,1,95.0,90.25,0.05,Home Office,In-Store
6562,ORD-106562,20230601,2,2,4,79.0,300.2,0.05,Consumer,In-Store
6563,ORD-106563,20230525,1,2,1,1100.0,1045.0,0.05,Consumer,In-Store
6564,ORD-106564,20231026,15,3,1,55.0,55.0,0.0,Home Office,In-Store
6565,ORD-106565,20230924,15,1,2,55.0,92.4,0.0,Corporate,In-Store
6566,ORD-106566,20230719,11,4,2,18.0,28.73,0.05,Home Office,Online
6567,ORD-106567,20230130,8,1,1,25.0,25.0,0.0,Consumer,In-Store
6568,ORD-106568,20230810,2,4,1,79.0,66.36,0.0,Home Office,In-Store
6569,ORD-106569,20230417,6,1,2,130.0,260.0,0.0,Home Office,In-Store
6570,ORD-106570,20230316,10,4,3,65.0,195.0,0.0,Consumer,In-Store
6571,ORD-106571,20231123,14,2,2,120.0,254.4,0.0,Corporate,Online
6572,ORD-106572,20230719,5,4,1,95.0,75.81,0.05,Home Office,In-Store
6573,ORD-106573,20230727,4,4,3,350.0,882.0,0.0,Corporate,In-Store
6574,ORD-106574,20230105,10,3,2,65.0,123.5,0.05,Home Office,Online
6575,ORD-106575,20230212,8,1,3,25.0,75.0,0.0,Home Office,In-Store
6576,ORD-106576,20230201,7,4,1,85.0,85.0,0.0,Corporate,In-Store
6577,ORD-106577,20230403,2,1,1,79.0,67.15,0.15,Home Office,In-Store
6578,ORD-106578,20230201,4,3,1,350.0,332.5,0.05,Home Office,In-Store
6579,ORD-106579,20230729,15,2,4,55.0,157.08,0.15,Consumer,In-Store
6580,ORD-106580,20230221,8,2,3,25.0,67.5,0.1,Home Office,Online
6581,ORD-106581,20230104,2,2,1,79.0,79.0,0.0,Consumer,Online
6582,ORD-106582,20230904,12,2,1,38.0,30.32,0.05,Corporate,Online
6583,ORD-106583,20230313,3,1,2,180.0,360.0,0.0,Home Office,Online
6584,ORD-106584,20230403,5,1,2,95.0,171.0,0.1,Consumer,In-Store
6585,ORD-106585,20230107,12,1,2,38.0,68.4,0.1,Corporate,In-Store
6586,ORD-106586,20230321,7,4,5,85.0,425.0,0.0,Corporate,In-Store
6587,ORD-106587,20230117,4,1,1,350.0,315.0,0.1,Consumer,Online
6588,ORD-106588,20231011,14,1,2,120.0,228.0,0.05,Home Office,Online
6589,ORD-106589,20230427,6,3,5,130.0,650.0,0.0,Consumer,Online
6590,ORD-106590,20230507,2,1,2,79.0,158.0,0.0,Consumer,In-Store
6591,ORD-106591,20230410,7,3,3,85.0,255.0,0.0,Corporate,Online
6592,ORD-106592,20230326,5,4,4,95.0,380.0,0.0,Home Office,Online
6593,ORD-106593,20230104,5,4,1,95.0,95.0,0.0,Corporate,In-Store
6594,ORD-106594,20230302,7,1,1,85.0,85.0,0.0,Home Office,In-Store
6595,ORD-106595,20230908,11,4,6,18.0,90.72,0.0,Consumer,In-Store
6596,ORD-106596,20230926,3,3,2,180.0,302.4,0.0,Consumer,Online
6597,ORD-106597,20230207,3,2,2,180.0,360.0,0.0,Corporate,Online
6598,ORD-106598,20231115,15,1,6,55.0,314.82,0.1,Home Office,In-Store
6599,ORD-106599,20230505,7,3,3,85.0,255.0,0.0,Home Office,In-Store
6600,ORD-106600,20230306,5,3,3,95.0,285.0,0.0,Home Office,Online
6601,ORD-106601,20231202,7,2,2,85.0,180.2,0.0,Corporate,In-Store
6602,ORD-106602,20230821,8,4,3,25.0,59.85,0.05,Home Office,Online
6603,ORD-106603,20231009,9,3,2,220.0,440.0,0.0,Consumer,Online
6604,ORD-106604,20230112,15,1,2,55.0,110.0,0.0,Corporate,In-Store
6605,ORD-106605,20231014,2,4,2,79.0,142.2,0.1,Consumer,Online
6606,ORD-106606,20230826,4,1,1,350.0,279.3,0.05,Consumer,Online
6607,ORD-106607,20230219,11,2,2,18.0,30.6,0.15,Home Office,In-Store
6608,ORD-106608,20230529,2,2,2,79.0,158.0,0.0,Consumer,In-Store
6609,ORD-106609,20231102,4,1,4,350.0,1409.8,0.05,Corporate,In-Store
6610,ORD-106610,20231010,11,3,2,18.0,34.2,0.05,Corporate,In-Store
6611,ORD-106611,20230710,13,1,1,45.0,35.91,0.05,Corporate,Online
6612,ORD-106612,20231006,14,4,3,120.0,360.0,0.0,Consumer,Online
6613,ORD-106613,20230803,2,4,2,79.0,132.72,0.0,Corporate,Online
6614,ORD-106614,20231220,14,1,3,120.0,362.52,0.05,Consumer,In-Store
6615,ORD-106615,20230108,2,2,1,79.0,75.05,0.05,Home Office,Online
6616,ORD-106616,20230718,7,1,6,85.0,428.4,0.0,Corporate,Online
6617,ORD-106617,20230430,4,1,1,350.0,297.5,0.15,Corporate,In-Store
6618,ORD-106618,20230803,5,2,4,95.0,303.24,0.05,Corporate,In-Store
6619,ORD-106619,20230315,6,4,3,130.0,390.0,0.0,Consumer,Online
6620,ORD-106620,20230803,9,4,2,220.0,351.12,0.05,Corporate,Online
6621,ORD-106621,20230313,15,3,1,55.0,55.0,0.0,Home Office,Online
6622,ORD-106622,20230920,9,1,5,220.0,924.0,0.0,Corporate,In-Store
6623,ORD-106623,20231112,7,3,2,85.0,180.2,0.0,Home Office,In-Store
6624,ORD-106624,20230601,1,3,4,1100.0,4180.0,0.05,Corporate,In-Store
6625,ORD-106625,20230403,6,1,4,130.0,468.0,0.1,Consumer,In-Store
6626,ORD-106626,20231212,6,3,2,130.0,275.6,0.0,Home Office,Online
6627,ORD-106627,20230509,11,1,2,18.0,36.0,0.0,Corporate,Online
6628,ORD-106628,20230117,5,3,1,95.0,90.25,0.05,Corporate,Online
6629,ORD-106629,20230607,5,3,1,95.0,90.25,0.05,Corporate,In-Store
6630,ORD-106630,20230513,9,4,5,220.0,1100.0,0.0,Home Office,Online
6631,ORD-106631,20230617,1,3,3,1100.0,3300.0,0.0,Corporate,In-Store
6632,ORD-106632,20230525,2,3,5,79.0,355.5,0.1,Home Office,Online
6633,ORD-106633,20230716,2,2,1,79.0,66.36,0.0,Corporate,In-Store
6634,ORD-106634,20230108,11,4,2,18.0,36.0,0.0,Consumer,In-Store
6635,ORD-106635,20230820,6,4,1,130.0,109.2,0.0,Consumer,Online
6636,ORD-106636,20231203,11,3,5,18.0,95.4,0.0,Corporate,In-Store
6637,ORD-106637,20230703,8,2,5,25.0,99.75,0.05,Consumer,Online
6638,ORD-106638,20230614,11,1,4,18.0,72.0,0.0,Consumer,In-Store
6639,ORD-106639,20230426,1,1,3,1100.0,3300.0,0.0,Consumer,Online
6640,ORD-106640,20231106,12,3,1,38.0,38.27,0.05,Consumer,Online
6641,ORD-106641,20230815,3,2,3,180.0,408.24,0.1,Corporate,In-Store
6642,ORD-106642,20230322,7,4,4,85.0,340.0,0.0,Consumer,Online
6643,ORD-106643,20230604,8,3,1,25.0,22.5,0.1,Corporate,Online
6644,ORD-106644,20230303,11,1,6,18.0,108.0,0.0,Consumer,Online
6645,ORD-106645,20230727,13,2,3,45.0,113.4,0.0,Consumer,In-Store
6646,ORD-106646,20230103,10,1,1,65.0,65.0,0.0,Consumer,In-Store
6647,ORD-106647,20230104,12,2,3,38.0,102.6,0.1,Consumer,Online
6648,ORD-106648,20230914,13,1,5,45.0,189.0,0.0,Home Office,In-Store
6649,ORD-106649,20230104,10,3,1,65.0,65.0,0.0,Consumer,In-Store
6650,ORD-106650,20230218,8,2,5,25.0,125.0,0.0,Consumer,Online
6651,ORD-106651,20231023,14,2,6,120.0,684.0,0.05,Consumer,Online
6652,ORD-106652,20230711,11,1,2,18.0,30.24,0.0,Corporate,In-Store
6653,ORD-106653,20230213,5,3,3,95.0,285.0,0.0,Consumer,Online
6654,ORD-106654,20231127,8,3,1,25.0,26.5,0.0,Home Office,In-Store
6655,ORD-106655,20230809,10,1,3,65.0,155.61,0.05,Consumer,Online
6656,ORD-106656,20230624,11,1,4,18.0,72.0,0.0,Home Office,In-Store
6657,ORD-106657,20231225,7,1,4,85.0,342.38,0.05,Home Office,In-Store
6658,ORD-106658,20230710,1,1,1,1100.0,924.0,0.0,Consumer,In-Store
6659,ORD-106659,20231026,9,3,5,220.0,935.0,0.15,Consumer,Online
6660,ORD-106660,20230101,9,1,2,220.0,440.0,0.0,Corporate,Online
6661,ORD-106661,20230311,8,3,6,25.0,135.0,0.1,Consumer,In-Store
6662,ORD-106662,20231130,2,1,4,79.0,301.46,0.1,Corporate,Online
6663,ORD-106663,20230526,4,3,3,350.0,1050.0,0.0,Corporate,In-Store
6664,ORD-106664,20230528,3,4,3,180.0,540.0,0.0,Corporate,Online
6665,ORD-106665,20230302,10,3,4,65.0,260.0,0.0,Corporate,Online
6666,ORD-106666,20231213,15,1,3,55.0,166.16,0.05,Consumer,Online
6667,ORD-106667,20231210,7,2,5,85.0,427.98,0.05,Corporate,In-Store
6668,ORD-106668,20230811,8,1,1,25.0,21.0,0.0,Consumer,In-Store
6669,ORD-106669,20230401,14,4,6,120.0,720.0,0.0,Home Office,In-Store
6670,ORD-106670,20230204,10,1,4,65.0,260.0,0.0,Home Office,Online
6671,ORD-106671,20231011,2,3,1,79.0,75.05,0.05,Home Office,In-Store
6672,ORD-106672,20230902,9,3,6,220.0,1108.8,0.0,Corporate,Online
6673,ORD-106673,20231116,7,4,2,85.0,180.2,0.0,Consumer,Online
6674,ORD-106674,20230205,11,1,1,18.0,18.0,0.0,Corporate,In-Store
6675,ORD-106675,20231117,1,1,1,1100.0,1166.0,0.0,Corporate,Online
6676,ORD-106676,20230717,4,1,3,350.0,882.0,0.0,Corporate,In-Store
6677,ORD-106677,20230415,1,2,1,1100.0,1100.0,0.0,Consumer,Online
6678,ORD-106678,20230412,7,3,3,85.0,229.5,0.1,Consumer,In-Store
6679,ORD-106679,20231027,8,2,1,25.0,23.75,0.05,Consumer,In-Store
6680,ORD-106680,20231122,2,2,2,79.0,159.11,0.05,Corporate,In-Store
6681,ORD-106681,20230801,13,4,1,45.0,37.8,0.0,Corporate,Online
6682,ORD-106682,20230212,11,3,2,18.0,34.2,0.05,Consumer,In-Store
6683,ORD-106683,20230409,9,4,2,220.0,440.0,0.0,Consumer,Online
6684,ORD-106684,20230825,8,4,3,25.0,59.85,0.05,Consumer,Online
6685,ORD-106685,20230505,15,3,2,55.0,104.5,0.05,Consumer,Online
6686,ORD-106686,20230315,9,1,2,220.0,418.0,0.05,Corporate,In-Store
6687,ORD-106687,20230714,8,4,2,25.0,35.7,0.15,Consumer,In-Store
6688,ORD-106688,20231002,5,1,2,95.0,190.0,0.0,Consumer,In-Store
6689,ORD-106689,20231204,6,1,3,130.0,413.4,0.0,Home Office,In-Store
6690,ORD-106690,20230731,9,4,3,220.0,554.4,0.0,Consumer,In-Store
6691,ORD-106691,20230405,8,2,4,25.0,90.0,0.1,Consumer,Online
6692,ORD-106692,20230220,6,1,1,130.0,130.0,0.0,Home Office,Online
6693,ORD-106693,20230706,8,3,1,25.0,19.95,0.05,Home Office,In-Store
6694,ORD-106694,20230721,14,3,1,120.0,95.76,0.05,Corporate,In-Store
6695,ORD-106695,20230423,8,4,2,25.0,50.0,0.0,Corporate,Online
6696,ORD-106696,20230315,9,3,3,220.0,660.0,0.0,Corporate,In-Store
6697,ORD-106697,20230626,8,1,1,25.0,23.75,0.05,Consumer,In-Store
6698,ORD-106698,20230711,2,2,3,79.0,189.13,0.05,Corporate,In-Store
6699,ORD-106699,20230730,2,3,1,79.0,66.36,0.0,Corporate,In-Store
6700,ORD-106700,20231029,7,1,6,85.0,510.0,0.0,Consumer,In-Store
6701,ORD-106701,20231023,11,4,6,18.0,108.0,0.0,Corporate,Online
6702,ORD-106702,20230112,12,4,1,38.0,38.0,0.0,Home Office,Online
6703,ORD-106703,20230611,1,3,2,1100.0,2200.0,0.0,Corporate,Online
6704,ORD-106704,20231018,11,1,4,18.0,72.0,0.0,Corporate,In-Store
6705,ORD-106705,20230226,9,1,1,220.0,209.0,0.05,Home Office,Online
6706,ORD-106706,20230825,5,3,5,95.0,399.0,0.0,Corporate,In-Store
6707,ORD-106707,20231231,11,1,1,18.0,19.08,0.0,Home Office,Online
6708,ORD-106708,20230613,15,1,5,55.0,233.75,0.15,Home Office,In-Store
6709,ORD-106709,20231027,6,3,3,130.0,390.0,0.0,Corporate,In-Store
6710,ORD-106710,20230312,2,2,3,79.0,213.3,0.1,Home Office,Online
6711,ORD-106711,20230604,3,1,5,180.0,900.0,0.0,Home Office,In-Store
6712,ORD-106712,20230103,10,1,4,65.0,234.0,0.1,Consumer,In-Store
6713,ORD-106713,20230910,5,1,2,95.0,159.6,0.0,Home Office,Online
6714,ORD-106714,20230516,7,3,1,85.0,85.0,0.0,Home Office,In-Store
6715,ORD-106715,20230312,11,3,1,18.0,17.1,0.05,Home Office,In-Store
6716,ORD-106716,20231224,11,3,1,18.0,19.08,0.0,Corporate,Online
6717,ORD-106717,20230415,11,4,3,18.0,54.0,0.0,Home Office,Online
6718,ORD-106718,20230217,8,4,2,25.0,50.0,0.0,Home Office,Online
6719,ORD-106719,20230505,8,4,1,25.0,23.75,0.05,Home Office,Online
6720,ORD-106720,20231222,9,3,3,220.0,664.62,0.05,Home Office,In-Store
6721,ORD-106721,20230612,2,1,3,79.0,237.0,0.0,Corporate,In-Store
6722,ORD-106722,20230715,9,3,1,220.0,175.56,0.05,Consumer,In-Store
6723,ORD-106723,20230411,8,1,2,25.0,45.0,0.1,Consumer,Online
6724,ORD-106724,20230924,7,3,1,85.0,71.4,0.0,Consumer,Online
6725,ORD-106725,20230226,2,4,2,79.0,158.0,0.0,Consumer,Online
6726,ORD-106726,20230124,11,1,1,18.0,18.0,0.0,Home Office,In-Store
6727,ORD-106727,20230905,5,3,1,95.0,79.8,0.0,Corporate,In-Store
6728,ORD-106728,20231006,12,4,4,38.0,136.8,0.1,Consumer,In-Store
6729,ORD-106729,20230813,8,3,2,25.0,37.8,0.1,Consumer,Online
6730,ORD-106730,20231220,8,1,4,25.0,100.7,0.05,Corporate,In-Store
6731,ORD-106731,20231123,11,1,1,18.0,19.08,0.0,Consumer,In-Store
6732,ORD-106732,20230121,8,1,2,25.0,50.0,0.0,Home Office,In-Store
6733,ORD-106733,20231107,4,3,4,350.0,1484.0,0.0,Corporate,Online
6734,ORD-106734,20230113,8,1,1,25.0,23.75,0.05,Corporate,In-Store
6735,ORD-106735,20230524,10,4,2,65.0,117.0,0.1,Consumer,Online
6736,ORD-106736,20230407,2,1,1,79.0,71.1,0.1,Home Office,In-Store
6737,ORD-106737,20230207,3,1,3,180.0,540.0,0.0,Corporate,Online
6738,ORD-106738,20231228,1,1,1,1100.0,1107.7,0.05,Consumer,Online
6739,ORD-106739,20230210,8,1,1,25.0,22.5,0.1,Corporate,Online
6740,ORD-106740,20230901,8,3,2,25.0,42.0,0.0,Home Office,Online
6741,ORD-106741,20231007,15,3,1,55.0,55.0,0.0,Home Office,Online
6742,ORD-106742,20230527,5,1,5,95.0,427.5,0.1,Consumer,Online
6743,ORD-106743,20230525,3,2,3,180.0,540.0,0.0,Consumer,Online
6744,ORD-106744,20230628,9,3,3,220.0,627.0,0.05,Home Office,In-Store
6745,ORD-106745,20230208,10,4,2,65.0,117.0,0.1,Corporate,Online
6746,ORD-106746,20230904,1,2,1,1100.0,877.8,0.05,Corporate,Online
6747,ORD-106747,20230902,2,4,3,79.0,199.08,0.0,Corporate,In-Store
6748,ORD-106748,20230916,10,4,3,65.0,163.8,0.0,Consumer,Online
6749,ORD-106749,20230217,12,3,2,38.0,76.0,0.0,Corporate,In-Store
6750,ORD-106750,20230525,7,4,1,85.0,85.0,0.0,Corporate,In-Store
6751,ORD-106751,20231009,12,1,5,38.0,190.0,0.0,Consumer,Online
6752,ORD-106752,20230326,8,1,5,25.0,118.75,0.05,Home Office,Online
6753,ORD-106753,20230717,14,3,1,120.0,100.8,0.0,Home Office,Online
6754,ORD-106754,20230914,7,3,5,85.0,357.0,0.0,Consumer,Online
6755,ORD-106755,20230707,10,4,1,65.0,49.14,0.1,Corporate,In-Store
6756,ORD-106756,20230904,7,3,1,85.0,71.4,0.0,Consumer,In-Store
6757,ORD-106757,20230717,1,4,4,1100.0,3696.0,0.0,Home Office,Online
6758,ORD-106758,20231206,15,3,4,55.0,233.2,0.0,Corporate,Online
6759,ORD-106759,20230924,6,3,1,130.0,109.2,0.0,Corporate,Online
6760,ORD-106760,20230618,7,1,1,85.0,72.25,0.15,Consumer,In-Store
6761,ORD-106761,20230408,5,1,2,95.0,180.5,0.05,Home Office,Online
6762,ORD-106762,20231029,10,3,1,65.0,65.0,0.0,Corporate,In-Store
6763,ORD-106763,20231228,11,4,3,18.0,57.24,0.0,Corporate,Online
6764,ORD-106764,20230708,6,1,3,130.0,327.6,0.0,Home Office,Online
6765,ORD-106765,20230525,3,2,2,180.0,360.0,0.0,Corporate,Online
6766,ORD-106766,20230218,7,3,2,85.0,170.0,0.0,Home Office,In-Store
6767,ORD-106767,20230621,5,2,3,95.0,285.0,0.0,Consumer,In-Store
6768,ORD-106768,20231004,10,3,4,65.0,260.0,0.0,Corporate,In-Store
